Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Task
97623,2662,2394,10.0,DHL,Delivery
97659,2668,2394,1.0,PostNL,Delivery
97675,2662,2395,10.0,DHL,Delivery
97683,2668,2395,1.0,PostNL,Delivery
97684,2668,2395,1.0,PostNL,Delivery
97688,2668,2395,1.0,PostNL,Delivery
97695,2662,2396,10.0,DHL,Delivery
97705,2668,2396,1.0,PostNL,Delivery
97713,2668,2396,1.0,PostNL,Delivery
97727,4604,2397,14.0,DPD,Delivery
97742,2662,2398,10.0,DHL,Delivery
97745,2662,2398,10.0,DHL,Delivery
97770,2668,2398,1.0,PostNL,Delivery
97786,4604,2398,14.0,DPD,Delivery
97792,2662,2399,10.0,DHL,Delivery
97794,2662,2399,10.0,DHL,Delivery
97804,4604,2399,14.0,DPD,Delivery
97809,4604,2399,14.0,DPD,Delivery
97811,4604,2399,14.0,DPD,Delivery
97820,2668,2399,1.0,PostNL,Delivery
97842,2668,2399,1.0,PostNL,Delivery
97859,4604,2400,14.0,DPD,Delivery
97883,2662,2401,10.0,DHL,Delivery
97885,2662,2401,10.0,DHL,Delivery
97902,2662,2401,10.0,DHL,Delivery
97924,2668,2401,1.0,PostNL,Delivery
97943,2668,2401,1.0,PostNL,Delivery
97959,2668,2401,1.0,PostNL,Delivery
97965,2668,2401,1.0,PostNL,Delivery
97982,4604,2401,14.0,DPD,Delivery
97994,2662,2402,10.0,DHL,Delivery
98011,2662,2402,10.0,DHL,Delivery
98048,2668,2402,1.0,PostNL,Delivery
98053,2668,2402,1.0,PostNL,Delivery
98073,2668,2402,1.0,PostNL,Delivery
98091,2668,2402,1.0,PostNL,Delivery
98101,2668,2402,1.0,PostNL,Delivery
98122,2668,2402,1.0,PostNL,Delivery
98128,2668,2402,1.0,PostNL,Delivery
98136,4604,2402,14.0,DPD,Delivery
98147,2662,2403,10.0,DHL,Delivery
98174,2668,2404,1.0,PostNL,Delivery
98175,2668,2404,1.0,PostNL,Delivery
98176,2668,2404,1.0,PostNL,Delivery
98213,2668,2405,1.0,PostNL,Delivery
98227,4604,2405,14.0,DPD,Delivery
98230,2662,2406,10.0,DHL,Delivery
98248,2662,2406,10.0,DHL,Delivery
98257,2662,2406,10.0,DHL,Delivery
98297,2668,2406,1.0,PostNL,Delivery
98309,2668,2406,1.0,PostNL,Delivery
98313,2668,2406,1.0,PostNL,Delivery
98314,2668,2406,1.0,PostNL,Delivery
98315,2668,2406,1.0,PostNL,Delivery
98328,2668,2406,1.0,PostNL,Delivery
98349,2668,2406,1.0,PostNL,Delivery
98365,2668,2406,1.0,PostNL,Delivery
98387,2662,2407,10.0,DHL,Delivery
98410,2668,2407,1.0,PostNL,Delivery
98471,2668,2408,1.0,PostNL,Delivery
98492,2668,2408,1.0,PostNL,Delivery
98500,4604,2408,14.0,DPD,Delivery
98503,2662,2409,10.0,DHL,Delivery
98517,2668,2409,1.0,PostNL,Delivery
98557,2668,2410,1.0,PostNL,Delivery
98591,2668,2411,1.0,PostNL,Delivery
98611,2668,2412,1.0,PostNL,Delivery
98658,4604,2414,14.0,DPD,Delivery
98677,2668,2414,1.0,PostNL,Delivery
98690,2668,2414,1.0,PostNL,Delivery
98694,2668,2414,1.0,PostNL,Delivery
98701,2668,2414,1.0,PostNL,Delivery
98707,2668,2414,1.0,PostNL,Delivery
98730,2662,2415,10.0,DHL,Delivery
98755,4604,2415,14.0,DPD,Delivery
98769,2668,2415,1.0,PostNL,Delivery
98785,2668,2415,1.0,PostNL,Delivery
98798,2668,2415,1.0,PostNL,Delivery
98805,2668,2415,1.0,PostNL,Delivery
98831,2662,2416,10.0,DHL,Delivery
98833,2662,2416,10.0,DHL,Delivery
98840,2662,2416,10.0,DHL,Delivery
98841,2662,2416,10.0,DHL,Delivery
98842,2662,2416,10.0,DHL,Delivery
98863,4604,2416,14.0,DPD,Delivery
98879,2668,2416,1.0,PostNL,Delivery
98889,2668,2416,1.0,PostNL,Delivery
98904,2668,2416,1.0,PostNL,Delivery
98932,4604,2416,14.0,DPD,Delivery
98933,4604,2416,14.0,DPD,Delivery
98948,4604,2417,14.0,DPD,Delivery
98955,2668,2417,1.0,PostNL,Delivery
98957,2668,2417,1.0,PostNL,Delivery
98966,2662,2418,10.0,DHL,Delivery
98976,2662,2418,10.0,DHL,Delivery
98977,2662,2418,10.0,DHL,Delivery
98984,4604,2418,14.0,DPD,Delivery
99006,2668,2418,1.0,PostNL,Delivery
99011,2668,2418,1.0,PostNL,Delivery
99027,4604,2419,14.0,DPD,Delivery
99068,2662,2420,10.0,DHL,Delivery
99069,2662,2420,10.0,DHL,Delivery
99080,2662,2420,10.0,DHL,Delivery
99084,2662,2420,10.0,DHL,Delivery
99099,2662,2420,10.0,DHL,Delivery
99100,2662,2420,10.0,DHL,Delivery
99104,4604,2420,14.0,DPD,Delivery
99120,4604,2420,14.0,DPD,Delivery
99124,4604,2420,14.0,DPD,Delivery
99129,4604,2420,14.0,DPD,Delivery
99160,2668,2420,1.0,PostNL,Delivery
99184,2668,2420,1.0,PostNL,Delivery
99185,2668,2420,1.0,PostNL,Delivery
99205,2668,2420,1.0,PostNL,Delivery
99255,2668,2420,1.0,PostNL,Delivery
99270,2668,2420,1.0,PostNL,Delivery
99274,2668,2420,1.0,PostNL,Delivery
99291,4604,2420,14.0,DPD,Delivery
99300,4604,2420,14.0,DPD,Delivery
99304,4604,2420,14.0,DPD,Delivery
99319,4604,2421,14.0,DPD,Delivery
99330,2662,2422,10.0,DHL,Delivery
99333,2662,2422,10.0,DHL,Delivery
99365,2668,2422,1.0,PostNL,Delivery
99385,2662,2423,10.0,DHL,Delivery
99392,2662,2423,10.0,DHL,Delivery
99425,4604,2423,14.0,DPD,Delivery
99452,2668,2423,1.0,PostNL,Delivery
99474,2668,2423,1.0,PostNL,Delivery
99495,4604,2423,14.0,DPD,Delivery
99499,2662,2424,10.0,DHL,Delivery
99518,2668,2424,1.0,PostNL,Delivery
99597,4604,2426,14.0,DPD,Delivery
99627,4604,2426,14.0,DPD,Delivery
99628,4604,2426,14.0,DPD,Delivery
99632,2662,2427,10.0,DHL,Delivery
99634,2662,2427,10.0,DHL,Delivery
99639,2662,2427,10.0,DHL,Delivery
99662,4604,2427,14.0,DPD,Delivery
99667,4604,2427,14.0,DPD,Delivery
99679,2668,2427,1.0,PostNL,Delivery
99723,2668,2427,1.0,PostNL,Delivery
99726,4604,2427,14.0,DPD,Delivery
99729,4604,2427,14.0,DPD,Delivery
99752,4604,2428,14.0,DPD,Delivery
99757,2662,2429,10.0,DHL,Delivery
99775,2662,2429,10.0,DHL,Delivery
99800,2662,2429,10.0,DHL,Delivery
99811,2662,2429,10.0,DHL,Delivery
99825,2662,2429,10.0,DHL,Delivery
99838,4604,2429,14.0,DPD,Delivery
99839,4604,2429,14.0,DPD,Delivery
99846,4604,2429,14.0,DPD,Delivery
99849,4604,2429,14.0,DPD,Delivery
99871,4604,2429,14.0,DPD,Delivery
99904,2668,2429,1.0,PostNL,Delivery
99918,2668,2429,1.0,PostNL,Delivery
99932,2668,2429,1.0,PostNL,Delivery
99939,2668,2429,1.0,PostNL,Delivery
99940,2668,2429,1.0,PostNL,Delivery
99963,2668,2429,1.0,PostNL,Delivery
99972,2668,2429,1.0,PostNL,Delivery
99975,2668,2429,1.0,PostNL,Delivery
99991,2668,2429,1.0,PostNL,Delivery
99997,2668,2429,1.0,PostNL,Delivery
100018,2668,2429,1.0,PostNL,Delivery
100030,2668,2429,1.0,PostNL,Delivery
100034,2668,2429,1.0,PostNL,Delivery
100048,2668,2429,1.0,PostNL,Delivery
100051,2668,2429,1.0,PostNL,Delivery
100056,2668,2429,1.0,PostNL,Delivery
100066,2668,2429,1.0,PostNL,Delivery
100072,2668,2429,1.0,PostNL,Delivery
100085,4604,2429,14.0,DPD,Delivery
100086,4604,2429,14.0,DPD,Delivery
100093,4604,2429,14.0,DPD,Delivery
100096,4604,2429,14.0,DPD,Delivery
100105,4604,2429,14.0,DPD,Delivery
100110,2662,2430,10.0,DHL,Delivery
100115,2662,2430,10.0,DHL,Delivery
100126,2662,2430,10.0,DHL,Delivery
100129,2662,2430,10.0,DHL,Delivery
100147,4604,2430,14.0,DPD,Delivery
100152,2668,2430,1.0,PostNL,Delivery
100169,2668,2430,1.0,PostNL,Delivery
100174,2668,2430,1.0,PostNL,Delivery
100179,2668,2430,1.0,PostNL,Delivery
100205,4604,2430,14.0,DPD,Delivery
100214,2662,2431,10.0,DHL,Delivery
100227,2662,2431,10.0,DHL,Delivery
100236,4604,2431,14.0,DPD,Delivery
100239,4604,2431,14.0,DPD,Delivery
100244,4604,2431,14.0,DPD,Delivery
100280,2668,2431,1.0,PostNL,Delivery
100334,2668,2432,1.0,PostNL,Delivery
100336,2668,2432,1.0,PostNL,Delivery
100339,2668,2432,1.0,PostNL,Delivery
100356,2668,2432,1.0,PostNL,Delivery
100359,2668,2432,1.0,PostNL,Delivery
100369,4604,2432,14.0,DPD,Delivery
100383,2662,2433,10.0,DHL,Delivery
100434,2668,2433,1.0,PostNL,Delivery
100449,2668,2433,1.0,PostNL,Delivery
100454,2668,2433,1.0,PostNL,Delivery
100516,4604,2434,14.0,DPD,Delivery
100520,4604,2434,14.0,DPD,Delivery
100532,2668,2434,1.0,PostNL,Delivery
100537,2668,2434,1.0,PostNL,Delivery
100543,2668,2434,1.0,PostNL,Delivery
100559,2668,2434,1.0,PostNL,Delivery
100567,2662,2435,10.0,DHL,Delivery
100570,2662,2435,10.0,DHL,Delivery
100595,2668,2435,1.0,PostNL,Delivery
100598,2668,2435,1.0,PostNL,Delivery
100604,2668,2435,1.0,PostNL,Delivery
100607,4604,2435,14.0,DPD,Delivery
100627,2668,2436,1.0,PostNL,Delivery
100686,2668,2437,1.0,PostNL,Delivery
100703,2662,2438,10.0,DHL,Delivery
100735,4604,2438,14.0,DPD,Delivery
100743,4604,2438,14.0,DPD,Delivery
100809,2668,2438,1.0,PostNL,Delivery
100814,2668,2438,1.0,PostNL,Delivery
100817,2668,2438,1.0,PostNL,Delivery
100822,2668,2438,1.0,PostNL,Delivery
100827,4604,2438,14.0,DPD,Delivery
100852,2668,2439,1.0,PostNL,Delivery
100853,2668,2439,1.0,PostNL,Delivery
100876,2662,2440,10.0,DHL,Delivery
100885,2668,2440,1.0,PostNL,Delivery
100896,4604,2440,14.0,DPD,Delivery
100907,2662,2441,10.0,DHL,Delivery
100909,2662,2441,10.0,DHL,Delivery
100911,2662,2441,10.0,DHL,Delivery
100916,2662,2441,10.0,DHL,Delivery
100932,2662,2441,10.0,DHL,Delivery
100942,4604,2441,14.0,DPD,Delivery
100960,4604,2441,14.0,DPD,Delivery
100964,4604,2441,14.0,DPD,Delivery
100967,4604,2441,14.0,DPD,Delivery
100999,2668,2441,1.0,PostNL,Delivery
101009,2668,2441,1.0,PostNL,Delivery
101012,2668,2441,1.0,PostNL,Delivery
101046,2668,2441,1.0,PostNL,Delivery
101071,4604,2441,14.0,DPD,Delivery
101112,2668,2442,1.0,PostNL,Delivery
101123,2662,2443,10.0,DHL,Delivery
101131,4604,2443,14.0,DPD,Delivery
101136,2668,2443,1.0,PostNL,Delivery
101137,2668,2443,1.0,PostNL,Delivery
101184,2668,2444,1.0,PostNL,Delivery
101190,2668,2444,1.0,PostNL,Delivery
101204,2662,2445,10.0,DHL,Delivery
101207,2662,2445,10.0,DHL,Delivery
101211,2662,2445,10.0,DHL,Delivery
101212,2662,2445,10.0,DHL,Delivery
101219,2662,2445,10.0,DHL,Delivery
101244,2668,2445,1.0,PostNL,Delivery
101256,2668,2445,1.0,PostNL,Delivery
101263,2668,2445,1.0,PostNL,Delivery
101265,2668,2445,1.0,PostNL,Delivery
101273,2668,2445,1.0,PostNL,Delivery
101291,4604,2445,14.0,DPD,Delivery
101295,4604,2445,14.0,DPD,Delivery
101298,4604,2445,14.0,DPD,Delivery
101307,2662,2446,10.0,DHL,Delivery
101322,2668,2446,1.0,PostNL,Delivery
101374,2668,2447,1.0,PostNL,Delivery
101389,2668,2447,1.0,PostNL,Delivery
101391,2668,2447,1.0,PostNL,Delivery
101410,4604,2447,14.0,DPD,Delivery
101428,4604,2448,14.0,DPD,Delivery
101430,4604,2448,14.0,DPD,Delivery
101437,4604,2448,14.0,DPD,Delivery
101439,4604,2448,14.0,DPD,Delivery
101450,2668,2448,1.0,PostNL,Delivery
101468,2668,2448,1.0,PostNL,Delivery
101498,4604,2449,14.0,DPD,Delivery
101506,2668,2449,1.0,PostNL,Delivery
101516,2668,2449,1.0,PostNL,Delivery
101524,2668,2449,1.0,PostNL,Delivery
101525,2668,2449,1.0,PostNL,Delivery
101533,2662,2450,10.0,DHL,Delivery
101547,2668,2450,1.0,PostNL,Delivery
101556,2662,2451,10.0,DHL,Delivery
101562,4604,2451,14.0,DPD,Delivery
101565,2668,2451,1.0,PostNL,Delivery
101568,2668,2451,1.0,PostNL,Delivery
101569,2668,2451,1.0,PostNL,Delivery
101578,2662,2452,10.0,DHL,Delivery
101580,2668,2452,1.0,PostNL,Delivery
101619,2668,2454,1.0,PostNL,Delivery
101640,4604,2455,14.0,DPD,Delivery
101667,2662,2457,10.0,DHL,Delivery
101669,2662,2457,10.0,DHL,Delivery
101683,2662,2457,10.0,DHL,Delivery
101689,2662,2457,10.0,DHL,Delivery
101711,2662,2457,10.0,DHL,Delivery
101728,4604,2457,14.0,DPD,Delivery
101755,4604,2457,14.0,DPD,Delivery
101765,2668,2457,1.0,PostNL,Delivery
101789,2668,2457,1.0,PostNL,Delivery
101810,2668,2457,1.0,PostNL,Delivery
101818,2668,2457,1.0,PostNL,Delivery
101824,2668,2457,1.0,PostNL,Delivery
101829,2668,2457,1.0,PostNL,Delivery
101858,2668,2457,1.0,PostNL,Delivery
101866,2668,2457,1.0,PostNL,Delivery
101870,2668,2457,1.0,PostNL,Delivery
101875,2668,2457,1.0,PostNL,Delivery
101900,4604,2457,14.0,DPD,Delivery
101907,2668,2458,1.0,PostNL,Delivery
101924,2662,2459,10.0,DHL,Delivery
101930,2662,2459,10.0,DHL,Delivery
101934,2662,2459,10.0,DHL,Delivery
101937,2662,2459,10.0,DHL,Delivery
102000,2668,2459,1.0,PostNL,Delivery
102004,2668,2459,1.0,PostNL,Delivery
102013,2668,2459,1.0,PostNL,Delivery
102021,2668,2459,1.0,PostNL,Delivery
102035,2668,2459,1.0,PostNL,Delivery
102045,2668,2459,1.0,PostNL,Delivery
102055,2668,2459,1.0,PostNL,Delivery
102071,2668,2459,1.0,PostNL,Delivery
102073,2668,2459,1.0,PostNL,Delivery
102116,4604,2459,14.0,DPD,Delivery
102124,4604,2459,14.0,DPD,Delivery
102133,2662,2460,10.0,DHL,Delivery
102136,2662,2460,10.0,DHL,Delivery
102163,2662,2460,10.0,DHL,Delivery
102200,4604,2460,14.0,DPD,Delivery
102206,4604,2460,14.0,DPD,Delivery
102211,2668,2460,1.0,PostNL,Delivery
102227,2668,2460,1.0,PostNL,Delivery
102233,2668,2460,1.0,PostNL,Delivery
102237,2668,2460,1.0,PostNL,Delivery
102239,2668,2460,1.0,PostNL,Delivery
102243,2668,2460,1.0,PostNL,Delivery
102247,2668,2460,1.0,PostNL,Delivery
102249,2668,2460,1.0,PostNL,Delivery
102252,2668,2460,1.0,PostNL,Delivery
102259,2668,2460,1.0,PostNL,Delivery
102284,2668,2460,1.0,PostNL,Delivery
102289,2668,2460,1.0,PostNL,Delivery
102343,2662,2461,10.0,DHL,Delivery
102346,2662,2461,10.0,DHL,Delivery
102348,2662,2461,10.0,DHL,Delivery
102435,2668,2461,1.0,PostNL,Delivery
102450,2668,2461,1.0,PostNL,Delivery
102451,2668,2461,1.0,PostNL,Delivery
102468,2668,2461,1.0,PostNL,Delivery
102491,2668,2461,1.0,PostNL,Delivery
102493,2668,2461,1.0,PostNL,Delivery
102494,2668,2461,1.0,PostNL,Delivery
102497,2668,2461,1.0,PostNL,Delivery
102511,2668,2461,1.0,PostNL,Delivery
102530,4604,2461,14.0,DPD,Delivery
102543,2662,2465,10.0,DHL,Delivery
102560,4604,2465,14.0,DPD,Delivery
102574,2668,2465,1.0,PostNL,Delivery
102577,2668,2465,1.0,PostNL,Delivery
102595,2668,2465,1.0,PostNL,Delivery
102599,2668,2465,1.0,PostNL,Delivery
102602,2668,2465,1.0,PostNL,Delivery
102605,2668,2465,1.0,PostNL,Delivery
102616,2662,2466,10.0,DHL,Delivery
102618,2662,2466,10.0,DHL,Delivery
102627,2662,2466,10.0,DHL,Delivery
102649,2662,2466,10.0,DHL,Delivery
102666,2662,2466,10.0,DHL,Delivery
102670,2662,2466,10.0,DHL,Delivery
102680,4604,2466,14.0,DPD,Delivery
102703,4604,2466,14.0,DPD,Delivery
102719,2668,2466,1.0,PostNL,Delivery
102748,2668,2466,1.0,PostNL,Delivery
102751,2668,2466,1.0,PostNL,Delivery
102757,2668,2466,1.0,PostNL,Delivery
102761,2668,2466,1.0,PostNL,Delivery
102769,2668,2466,1.0,PostNL,Delivery
102842,4604,2466,14.0,DPD,Delivery
102844,4604,2466,14.0,DPD,Delivery
102848,4604,2466,14.0,DPD,Delivery
102852,4604,2466,14.0,DPD,Delivery
102855,4604,2466,14.0,DPD,Delivery
102859,2662,2467,10.0,DHL,Delivery
102871,2662,2467,10.0,DHL,Delivery
102880,2662,2467,10.0,DHL,Delivery
102902,4604,2467,14.0,DPD,Delivery
102923,2668,2467,1.0,PostNL,Delivery
102927,2668,2467,1.0,PostNL,Delivery
102966,2668,2467,1.0,PostNL,Delivery
102978,2668,2467,1.0,PostNL,Delivery
102988,4604,2467,14.0,DPD,Delivery
103014,2662,2468,10.0,DHL,Delivery
103024,4604,2468,14.0,DPD,Delivery
103033,2668,2468,1.0,PostNL,Delivery
103038,2668,2468,1.0,PostNL,Delivery
103045,2668,2468,1.0,PostNL,Delivery
103048,2668,2468,1.0,PostNL,Delivery
103052,2668,2468,1.0,PostNL,Delivery
103070,2668,2468,1.0,PostNL,Delivery
103073,2668,2468,1.0,PostNL,Delivery
103078,2668,2468,1.0,PostNL,Delivery
103079,2668,2468,1.0,PostNL,Delivery
103080,2668,2468,1.0,PostNL,Delivery
103108,2662,2469,10.0,DHL,Delivery
103120,2662,2469,10.0,DHL,Delivery
103133,4604,2469,14.0,DPD,Delivery
103139,4604,2469,14.0,DPD,Delivery
103140,4604,2469,14.0,DPD,Delivery
103143,4604,2469,14.0,DPD,Delivery
103161,2668,2469,1.0,PostNL,Delivery
103169,2668,2469,1.0,PostNL,Delivery
103174,2668,2469,1.0,PostNL,Delivery
103193,2668,2469,1.0,PostNL,Delivery
103209,2668,2469,1.0,PostNL,Delivery
103222,2668,2469,1.0,PostNL,Delivery
103223,2668,2469,1.0,PostNL,Delivery
103253,2668,2475,1.0,PostNL,Delivery
103263,4604,2477,14.0,DPD,Delivery
103281,2668,2477,1.0,PostNL,Delivery
103287,2668,2481,1.0,PostNL,Delivery
103301,2662,2501,10.0,DHL,Delivery
103311,4604,2501,14.0,DPD,Delivery
103316,2668,2501,1.0,PostNL,Delivery
103317,2668,2501,1.0,PostNL,Delivery
103322,2668,2501,1.0,PostNL,Delivery
103327,2668,2501,1.0,PostNL,Delivery
103333,2668,2501,1.0,PostNL,Delivery
103335,2668,2501,1.0,PostNL,Delivery
103346,2662,2502,10.0,DHL,Delivery
103380,2668,2502,1.0,PostNL,Delivery
103406,4604,2502,14.0,DPD,Delivery
103409,1044,2503,7.0,DHL,Delivery
103427,4604,2503,14.0,DPD,Delivery
103463,2668,2503,1.0,PostNL,Delivery
103465,2668,2503,1.0,PostNL,Delivery
103475,4604,2503,14.0,DPD,Delivery
109227,2668,2653,1.0,PostNL,Delivery
109237,4604,2656,14.0,DPD,Delivery
109245,2662,2657,10.0,DHL,Delivery
109256,2668,2662,1.0,PostNL,Delivery
109263,4604,2667,14.0,DPD,Delivery
109265,2668,2667,1.0,PostNL,Delivery
109295,2756,2668,1.0,PostNL,Delivery
109303,2769,2668,1.0,PostNL,Delivery
109324,2668,2669,1.0,PostNL,Delivery
109375,2662,2671,10.0,DHL,Delivery
109430,4604,2672,14.0,DPD,Delivery
109473,2668,2674,1.0,PostNL,Delivery
109490,4604,2675,14.0,DPD,Delivery
109509,2662,2676,10.0,DHL,Delivery
109536,2668,2676,1.0,PostNL,Delivery
109538,2668,2676,1.0,PostNL,Delivery
109542,2668,2676,1.0,PostNL,Delivery
109558,2668,2676,1.0,PostNL,Delivery
109572,4604,2677,14.0,DPD,Delivery
109578,2668,2677,1.0,PostNL,Delivery
109580,2668,2677,1.0,PostNL,Delivery
109588,2662,2678,10.0,DHL,Delivery
109593,4604,2678,14.0,DPD,Delivery
109596,4604,2678,14.0,DPD,Delivery
109617,2668,2678,1.0,PostNL,Delivery
109636,4604,2679,14.0,DPD,Delivery
109656,2668,2679,1.0,PostNL,Delivery
109703,2668,2681,1.0,PostNL,Delivery
109709,2668,2681,1.0,PostNL,Delivery
109710,2668,2681,1.0,PostNL,Delivery
109730,2662,2682,10.0,DHL,Delivery
109735,4604,2682,14.0,DPD,Delivery
109746,2668,2682,1.0,PostNL,Delivery
109755,2668,2683,1.0,PostNL,Delivery
109756,2668,2683,1.0,PostNL,Delivery
109761,4604,2683,14.0,DPD,Delivery
109766,4604,2684,14.0,DPD,Delivery
109788,2662,2686,10.0,DHL,Delivery
109794,4604,2686,14.0,DPD,Delivery
109803,2668,2686,1.0,PostNL,Delivery
109817,2662,2689,10.0,DHL,Delivery
109828,2668,2689,1.0,PostNL,Delivery
109831,2668,2689,1.0,PostNL,Delivery
109834,4604,2689,14.0,DPD,Delivery
109855,2668,2690,1.0,PostNL,Delivery
109869,2668,2690,1.0,PostNL,Delivery
109891,2668,2691,1.0,PostNL,Delivery
109895,2662,2692,10.0,DHL,Delivery
109919,2668,2692,1.0,PostNL,Delivery
109930,2662,2693,10.0,DHL,Delivery
109932,2662,2693,10.0,DHL,Delivery
109950,2668,2693,1.0,PostNL,Delivery
109981,2668,2702,1.0,PostNL,Delivery
109983,2662,2703,10.0,DHL,Delivery
109988,2668,2703,1.0,PostNL,Delivery
109991,2662,2704,10.0,DHL,Delivery
109992,5514,2704,5.0,GLS,Delivery
110000,2662,2709,10.0,DHL,Delivery
110002,2668,2709,1.0,PostNL,Delivery
110035,2662,2711,10.0,DHL,Delivery
110039,5514,2711,5.0,GLS,Delivery
110054,2668,2711,1.0,PostNL,Delivery
110056,2668,2711,1.0,PostNL,Delivery
110060,5514,2711,5.0,GLS,Delivery
110062,2662,2712,10.0,DHL,Delivery
110070,5514,2712,5.0,GLS,Delivery
110076,2668,2712,1.0,PostNL,Delivery
110079,2668,2712,1.0,PostNL,Delivery
110088,2662,2713,10.0,DHL,Delivery
110090,5514,2713,5.0,GLS,Delivery
110106,2662,2714,10.0,DHL,Delivery
110113,2662,2714,10.0,DHL,Delivery
110125,2668,2714,1.0,PostNL,Delivery
110128,2668,2714,1.0,PostNL,Delivery
110161,2668,2715,1.0,PostNL,Delivery
110163,2668,2715,1.0,PostNL,Delivery
110167,2662,2716,10.0,DHL,Delivery
110174,2668,2716,1.0,PostNL,Delivery
110194,2668,2717,1.0,PostNL,Delivery
110217,2668,2718,1.0,PostNL,Delivery
110235,2668,2719,1.0,PostNL,Delivery
110236,2668,2719,1.0,PostNL,Delivery
110242,2668,2719,1.0,PostNL,Delivery
110250,2662,2720,10.0,DHL,Delivery
110256,5514,2720,5.0,GLS,Delivery
110269,2662,2721,10.0,DHL,Delivery
110275,2668,2721,1.0,PostNL,Delivery
110283,5514,2722,5.0,GLS,Delivery
110287,5514,2722,5.0,GLS,Delivery
110291,2668,2722,1.0,PostNL,Delivery
110298,2668,2722,1.0,PostNL,Delivery
110313,2668,2723,1.0,PostNL,Delivery
110317,2668,2723,1.0,PostNL,Delivery
110328,5514,2725,5.0,GLS,Delivery
110337,2668,2726,1.0,PostNL,Delivery
110341,2668,2726,1.0,PostNL,Delivery
110361,5514,2727,5.0,GLS,Delivery
110363,2662,2728,10.0,DHL,Delivery
110369,2668,2728,1.0,PostNL,Delivery
110376,5514,2728,5.0,GLS,Delivery
110411,2668,2731,1.0,PostNL,Delivery
110415,2662,2732,10.0,DHL,Delivery
110436,2668,2734,1.0,PostNL,Delivery
110438,2668,2734,1.0,PostNL,Delivery
110460,2668,2740,1.0,PostNL,Delivery
110469,2668,2742,1.0,PostNL,Delivery
110504,5514,2744,5.0,GLS,Delivery
110528,5501,2745,8.0,DHL,Delivery
110551,5501,2746,8.0,DHL,Delivery
110562,2668,2746,1.0,PostNL,Delivery
110565,2668,2746,1.0,PostNL,Delivery
110577,2668,2746,1.0,PostNL,Delivery
110584,5501,2747,8.0,DHL,Delivery
110585,5501,2747,8.0,DHL,Delivery
110597,2662,2748,10.0,DHL,Delivery
110637,2668,2749,1.0,PostNL,Delivery
110663,5501,2752,8.0,DHL,Delivery
110676,5514,2753,5.0,GLS,Delivery
110682,2668,2753,1.0,PostNL,Delivery
110693,5514,2754,5.0,GLS,Delivery
110698,2668,2754,1.0,PostNL,Delivery
110725,5514,2755,5.0,GLS,Delivery
110737,2668,2755,1.0,PostNL,Delivery
110752,5514,2755,5.0,GLS,Delivery
110763,5514,2756,5.0,GLS,Delivery
110797,5514,2758,5.0,GLS,Delivery
110808,2668,2758,1.0,PostNL,Delivery
110809,2668,2758,1.0,PostNL,Delivery
110815,2662,2759,10.0,DHL,Delivery
110822,2668,2759,1.0,PostNL,Delivery
110844,2668,2761,1.0,PostNL,Delivery
110858,2668,2762,1.0,PostNL,Delivery
110882,2668,2764,1.0,PostNL,Delivery
110893,2662,2765,10.0,DHL,Delivery
110906,2668,2765,1.0,PostNL,Delivery
110909,2668,2765,1.0,PostNL,Delivery
110930,2662,2767,10.0,DHL,Delivery
110999,2668,2769,1.0,PostNL,Delivery
111014,5514,2773,5.0,GLS,Delivery
111026,5514,2801,5.0,GLS,Delivery
111032,2668,2801,1.0,PostNL,Delivery
111037,2668,2801,1.0,PostNL,Delivery
111045,5514,2802,5.0,GLS,Delivery
111051,2668,2802,1.0,PostNL,Delivery
111053,2668,2802,1.0,PostNL,Delivery
103476,1008,2504,9.0,DHL,Delivery
103505,2668,2504,1.0,PostNL,Delivery
103517,2668,2504,1.0,PostNL,Delivery
103571,2668,2505,1.0,PostNL,Delivery
103588,4604,2505,14.0,DPD,Delivery
103599,1044,2506,7.0,DHL,Delivery
103600,1044,2506,7.0,DHL,Delivery
103623,2668,2506,1.0,PostNL,Delivery
103640,1008,2507,9.0,DHL,Delivery
103676,4604,2507,14.0,DPD,Delivery
103685,1008,2508,9.0,DHL,Delivery
103692,1008,2508,9.0,DHL,Delivery
103738,2668,2508,1.0,PostNL,Delivery
103763,4604,2508,14.0,DPD,Delivery
103779,4604,2510,14.0,DPD,Delivery
103781,1044,2511,7.0,DHL,Delivery
103819,2668,2512,1.0,PostNL,Delivery
103822,2668,2512,1.0,PostNL,Delivery
103838,4604,2512,14.0,DPD,Delivery
103861,1008,2513,9.0,DHL,Delivery
103874,4604,2513,14.0,DPD,Delivery
103895,2668,2513,1.0,PostNL,Delivery
103930,1044,2514,7.0,DHL,Delivery
103948,4604,2514,14.0,DPD,Delivery
103965,2668,2514,1.0,PostNL,Delivery
103969,2668,2514,1.0,PostNL,Delivery
103976,2668,2514,1.0,PostNL,Delivery
103993,4604,2514,14.0,DPD,Delivery
104001,1044,2515,7.0,DHL,Delivery
104024,4604,2515,14.0,DPD,Delivery
104026,4604,2515,14.0,DPD,Delivery
104048,2668,2515,1.0,PostNL,Delivery
104067,2668,2515,1.0,PostNL,Delivery
104074,2668,2515,1.0,PostNL,Delivery
104079,2668,2515,1.0,PostNL,Delivery
104098,1044,2516,7.0,DHL,Delivery
104102,4604,2516,14.0,DPD,Delivery
